record_id,collection_zone,district,ward_number,collection_date,collection_time,waste_source,collection_point_id,latitude,longitude,waste_category,sub_waste_type,waste_weight_kg,waste_volume_m3,moisture_content_pct,organic_content_pct,plastic_content_pct,metal_content_pct,glass_content_pct,paper_content_pct,hazardous_content_pct,contamination_level,odor_level,temperature_c,humidity_pct,rainfall_mm,air_quality_index,collection_frequency_days,bin_fill_level_pct,overflow_status,vehicle_type,vehicle_capacity_kg,distance_to_processing_km,travel_time_min,fuel_consumption_l,traffic_density,processing_facility,recycling_feasibility_score,compost_quality_score,energy_recovery_score,landfill_priority_score,resource_recovery_score,collection_priority_score,route_efficiency_score,operational_cost_usd,carbon_emission_kg,farmland_reuse_potential,management_decision
SWM_104650,West Zone,District_H,41,2025-06-12,09:21,Commercial,CP_8835,22.364894,81.502355,Metal,Iron,330.62,4.33,76.96,40.74,10.53,9.69,27.98,59.61,10.19,0.85,5.23,34.48,62.91,19.49,80,4,73.29,Yes,Dump Truck,9521,2.09,102,30.8,Low,Recycling Plant,26.42,96.37,37.84,6.96,99.05,63.46,56.4,239.0,57.14,Medium,Recycling
SWM_104651,West Zone,District_E,31,2024-09-08,08:54,Hospital,CP_8633,20.929989,75.844847,Organic,Crop Residue,288.61,11.28,19.53,49.35,72.38,38.42,39.88,46.89,0.47,2.08,9.31,43.65,61.22,54.05,183,1,69.93,No,Auto Tipper,5262,54.1,93,19.76,Low,Recovery Center,64.04,22.96,55.12,13.5,1.71,57.57,69.71,170.4,28.09,High,Composting
SWM_104652,South Zone,District_B,12,2025-04-26,14:17,Commercial,CP_7684,27.834347,85.829533,Paper,Office Paper,660.85,3.39,64.66,19.0,19.85,25.28,33.35,17.55,2.94,6.19,3.44,28.87,64.29,10.91,238,3,44.8,No,Mini Truck,7148,35.37,151,7.24,Moderate,Waste Processing Unit,54.41,71.77,50.04,50.43,15.42,2.98,7.2,325.28,56.61,Low,Energy Recovery
SWM_104653,North Zone,District_G,49,2024-09-09,08:47,Industrial,CP_8546,31.573312,78.944921,Plastic,LDPE,747.16,4.17,52.28,67.22,61.5,32.68,5.03,41.22,0.01,3.36,4.79,29.13,39.75,103.06,32,6,99.45,No,Mini Truck,4664,39.94,126,6.71,Moderate,Recycling Plant,18.65,0.36,36.7,82.02,23.5,40.4,95.02,337.38,113.1,High,Composting
SWM_104654,Suburban Zone,District_A,21,2025-02-21,21:37,Industrial,CP_9016,9.447875,87.545192,Mixed,Mixed Dry,122.21,0.55,27.5,1.94,12.82,10.05,39.87,3.55,14.26,3.84,5.43,18.9,20.4,29.36,172,8,74.96,No,Mini Truck,3172,41.95,64,24.25,Moderate,Composting Facility,46.33,24.02,83.73,57.32,34.36,14.81,65.94,149.47,65.23,Low,Recycling
SWM_104655,West Zone,District_F,32,2024-12-08,01:27,Institutional,CP_9497,20.614592,73.814588,Glass,Broken Glass,628.25,5.61,7.16,50.34,16.52,49.65,25.9,5.81,7.57,3.95,5.93,35.81,54.04,76.69,252,5,43.01,Yes,Auto Tipper,7771,3.19,93,4.12,Low,Recovery Center,85.23,34.12,94.34,47.25,84.3,13.72,85.79,565.5,114.74,Low,Composting
SWM_104656,North Zone,District_F,19,2025-04-06,12:59,Institutional,CP_2337,16.713777,88.848667,Mixed,General Waste,68.71,3.61,33.08,70.89,25.72,3.32,18.71,18.0,11.57,5.15,3.08,19.48,36.32,20.39,254,5,47.89,Yes,Electric Vehicle,9620,3.17,113,3.6,Moderate,Transfer Station,91.48,89.2,70.99,72.1,7.84,14.81,28.03,320.16,102.51,Low,Energy Recovery
SWM_104657,Suburban Zone,District_B,45,2024-10-29,13:31,Industrial,CP_2689,36.533119,90.589624,Paper,Magazine,139.32,10.8,63.84,8.88,27.24,40.18,34.89,44.91,7.22,9.96,0.02,20.86,54.56,85.1,37,1,22.17,Yes,Dump Truck,5655,26.28,57,11.54,Moderate,Recovery Center,56.03,31.39,65.37,14.69,76.0,54.57,75.16,313.57,48.68,High,Energy Recovery
SWM_104658,South Zone,District_A,4,2025-01-07,09:44,Institutional,CP_8719,14.881113,93.683158,Paper,Newspaper,360.65,5.81,49.8,51.97,46.97,6.74,33.35,20.66,2.29,1.72,3.61,24.97,82.6,105.47,258,7,76.95,Yes,Compactor Truck,5347,48.9,98,2.5,Low,Recycling Plant,8.58,81.0,47.01,94.01,84.95,33.8,32.07,534.22,55.01,High,Recycling
SWM_104659,Urban Zone,District_D,18,2025-03-02,03:15,Residential,CP_6892,21.024116,83.507582,Mixed,Mixed Wet,618.07,4.48,40.51,44.92,67.05,20.85,33.31,33.23,9.0,6.38,3.83,34.39,33.35,37.99,275,5,88.18,Yes,Mini Truck,3317,22.47,142,16.78,Low,Composting Facility,89.97,34.09,64.82,94.49,99.82,53.67,60.99,283.31,91.24,High,Landfill
SWM_104660,Central Zone,District_D,51,2024-08-27,21:18,Market,CP_1897,28.863269,79.03563,Organic,Food Waste,63.8,7.59,7.87,63.85,65.14,28.82,13.32,30.21,5.39,1.11,3.17,31.16,45.67,2.75,310,1,27.39,No,Dump Truck,4094,8.25,121,17.77,Moderate,Recycling Plant,3.48,47.86,6.2,91.17,99.37,37.99,78.18,541.22,102.23,High,Composting
SWM_104661,Suburban Zone,District_A,2,2025-02-23,13:42,Commercial,CP_7940,24.163112,81.141909,Mixed,General Waste,273.36,1.23,87.48,6.06,14.98,25.37,3.34,42.31,0.18,8.5,9.2,36.33,67.62,70.97,166,6,25.83,No,Mini Truck,9554,20.99,150,26.01,High,Transfer Station,21.11,0.45,53.07,35.42,23.2,80.75,70.24,402.72,116.45,High,Composting
SWM_104662,Suburban Zone,District_C,56,2024-12-05,04:19,Industrial,CP_9782,26.983322,89.16698,Organic,Fruit Waste,221.15,9.2,51.45,56.61,11.19,36.76,26.65,9.02,2.69,8.63,6.19,22.11,36.18,56.23,287,3,92.1,Yes,Compactor Truck,10194,30.78,41,8.88,Moderate,Composting Facility,84.79,41.74,69.5,13.45,76.53,91.84,82.3,57.21,72.55,Medium,Energy Recovery
SWM_104663,Industrial Zone,District_C,10,2025-05-20,23:21,Residential,CP_6138,24.756769,91.666905,Paper,Cardboard,795.67,11.2,13.71,76.08,74.24,20.38,37.18,54.25,9.6,9.08,7.4,34.91,43.44,67.0,305,5,74.44,Yes,Compactor Truck,1135,31.74,49,21.05,Moderate,Recycling Plant,89.47,98.48,71.67,34.29,89.62,82.27,74.1,258.18,74.31,Medium,Energy Recovery
SWM_104664,South Zone,District_G,54,2024-12-31,21:35,Residential,CP_6555,19.219185,73.021361,Glass,Broken Glass,626.0,8.46,30.67,51.06,47.71,40.29,1.13,52.32,5.72,5.22,4.65,39.3,69.65,89.5,239,8,97.68,Yes,Compactor Truck,10789,46.94,8,29.94,High,Transfer Station,13.61,35.24,59.43,29.58,65.39,26.27,31.78,58.62,31.63,Medium,Recycling
SWM_104665,Industrial Zone,District_A,29,2025-02-06,04:38,Residential,CP_2269,22.83696,86.39551,Organic,Garden Waste,364.31,4.22,53.02,6.28,21.85,19.3,19.2,48.44,11.3,4.72,4.92,36.96,57.64,15.87,287,4,56.91,No,Mini Truck,5263,36.54,116,24.27,Low,Transfer Station,12.79,97.04,36.75,98.79,81.8,24.07,91.82,169.62,20.83,Medium,Recycling
SWM_104666,Suburban Zone,District_F,35,2025-03-10,12:21,Industrial,CP_9794,20.277702,72.094246,Glass,Broken Glass,57.38,4.03,30.17,92.37,33.88,49.53,4.92,31.89,10.8,3.09,1.46,34.6,63.66,40.26,183,8,40.75,No,Compactor Truck,1030,51.24,113,38.18,High,Composting Facility,69.98,50.08,9.16,10.52,46.08,90.07,77.11,427.9,34.81,Low,Energy Recovery
SWM_104667,Central Zone,District_G,60,2024-10-25,23:09,Institutional,CP_4472,11.992578,93.96705,Mixed,General Waste,166.06,2.95,70.01,77.92,54.91,7.25,7.48,50.15,4.81,5.55,8.07,25.57,33.18,42.57,38,3,61.84,Yes,Auto Tipper,8822,26.96,105,12.51,Low,Waste Processing Unit,39.96,74.95,55.73,31.17,50.73,76.52,29.29,144.03,68.33,Medium,Composting
SWM_104668,East Zone,District_G,20,2024-12-16,21:26,Hospital,CP_2371,21.916299,85.091337,Plastic,Plastic Bags,106.45,2.78,10.29,83.72,31.75,44.66,37.82,3.51,6.57,4.38,6.48,19.92,90.1,94.25,111,3,21.83,No,Dump Truck,2965,12.1,79,33.34,Moderate,Recovery Center,22.31,36.78,65.18,6.96,67.47,27.03,17.15,95.38,22.96,Low,Composting
SWM_104669,North Zone,District_B,35,2025-07-25,15:14,Commercial,CP_1252,24.01238,95.189748,Paper,Newspaper,551.51,5.52,87.38,24.01,66.1,8.1,8.96,28.97,1.54,2.9,6.7,30.5,62.27,6.16,35,2,40.05,Yes,Compactor Truck,7200,46.23,67,23.8,High,Recycling Plant,0.1,60.17,13.31,13.22,92.92,96.82,52.73,371.22,51.8,High,Energy Recovery
SWM_104670,South Zone,District_A,29,2024-11-25,03:31,Hospital,CP_4817,33.616836,83.155989,Mixed,Municipal Mixed,743.58,2.82,13.06,98.74,39.47,30.73,13.71,8.01,12.61,1.45,5.02,40.44,69.52,80.95,317,9,38.44,Yes,Dump Truck,1006,32.02,59,3.58,High,Recycling Plant,6.03,72.3,78.61,13.92,95.11,13.07,42.0,150.18,16.36,Medium,Recycling
SWM_104671,North Zone,District_H,43,2024-08-17,05:04,Institutional,CP_2075,36.0096,80.723278,Mixed,General Waste,277.64,4.07,22.71,96.89,39.12,26.51,28.42,24.47,4.19,2.93,3.48,33.57,82.3,29.12,120,10,66.72,No,Mini Truck,4104,45.29,71,39.79,Moderate,Recycling Plant,90.77,64.73,94.69,93.97,4.46,65.08,65.13,418.9,112.93,Low,Composting
SWM_104672,East Zone,District_A,11,2024-08-23,04:54,Industrial,CP_5131,16.328645,74.853381,Paper,Magazine,394.1,3.78,32.15,24.79,53.7,36.71,3.96,47.93,4.02,1.32,4.57,34.57,74.12,72.05,331,5,95.03,Yes,Auto Tipper,11341,2.2,125,36.63,Moderate,Composting Facility,73.34,93.61,24.93,19.02,99.68,44.56,27.3,483.67,66.75,High,Landfill
SWM_104673,Urban Zone,District_H,38,2024-10-30,21:27,Hospital,CP_9365,25.981782,69.588175,Paper,Cardboard,539.08,8.36,16.67,74.46,5.58,4.68,25.07,56.7,6.63,1.61,7.46,33.92,93.0,16.76,34,5,81.46,Yes,Mini Truck,5496,16.41,87,36.66,Low,Recovery Center,78.85,45.64,4.48,68.4,46.19,79.8,74.06,459.03,24.72,High,Energy Recovery
SWM_104674,West Zone,District_C,6,2025-03-30,07:57,Commercial,CP_1597,20.656061,81.631617,Plastic,PET,632.18,4.99,78.56,27.51,78.89,4.42,19.88,35.33,6.64,5.48,7.79,22.6,91.08,47.1,333,4,69.79,No,Auto Tipper,3663,27.04,39,24.78,Moderate,Waste Processing Unit,72.49,50.72,11.15,33.32,80.48,56.97,75.85,537.37,55.45,High,Recycling
SWM_104675,Industrial Zone,District_G,7,2025-02-12,21:13,Residential,CP_5714,18.235536,71.232187,Plastic,HDPE,231.16,5.17,16.24,11.31,35.62,18.62,33.86,1.69,11.45,2.08,8.8,25.65,61.3,30.45,240,2,52.96,No,Electric Vehicle,6367,15.05,104,16.18,Low,Recovery Center,86.49,69.47,33.47,85.44,5.14,70.52,62.65,249.73,52.45,Medium,Landfill
SWM_104676,East Zone,District_D,23,2024-12-21,08:14,Industrial,CP_4430,18.993305,86.589642,Metal,Aluminum,205.64,11.94,5.25,46.59,18.35,17.72,34.52,21.43,3.21,3.67,3.2,31.71,87.49,83.55,302,5,88.01,No,Dump Truck,7394,18.77,158,3.12,Low,Transfer Station,36.19,70.7,27.59,27.65,9.29,20.81,73.3,324.32,12.72,Low,Landfill
SWM_104677,West Zone,District_F,26,2025-01-01,10:32,Commercial,CP_5664,36.92141,84.45444,Metal,Copper,141.32,0.77,52.4,25.28,20.07,24.76,18.57,21.59,12.14,4.0,4.48,34.96,73.61,44.6,80,7,61.65,Yes,Mini Truck,8734,30.63,122,35.4,Low,Recycling Plant,41.74,46.05,57.57,66.52,0.1,65.18,15.22,586.52,46.16,Low,Composting
SWM_104678,Suburban Zone,District_G,24,2025-06-08,09:08,Industrial,CP_1649,21.972605,69.980297,Mixed,General Waste,700.28,3.12,31.05,62.08,0.61,49.54,20.3,50.07,13.61,0.0,4.28,42.02,71.94,88.71,215,1,64.12,Yes,Compactor Truck,4232,58.59,99,5.92,Moderate,Transfer Station,87.02,67.77,54.77,66.9,78.41,18.52,22.07,177.17,44.86,High,Landfill
SWM_104679,North Zone,District_H,30,2024-08-20,04:11,Residential,CP_5132,24.413294,94.419109,Paper,Cardboard,218.24,6.73,88.02,67.71,34.31,3.72,12.95,19.29,10.11,1.71,4.93,28.79,30.52,106.62,71,1,69.7,No,Dump Truck,5013,40.74,89,17.02,High,Recycling Plant,83.77,92.62,2.48,44.98,67.14,83.69,78.81,589.11,92.2,High,Energy Recovery
SWM_104680,South Zone,District_D,46,2025-07-13,20:23,Industrial,CP_9044,11.628285,72.621918,Glass,Jar,762.7,0.49,37.05,43.14,20.75,36.5,33.31,57.38,14.51,3.92,9.46,31.1,82.49,94.53,108,10,37.96,Yes,Mini Truck,9958,34.67,15,38.91,Moderate,Waste Processing Unit,52.66,52.24,62.7,92.89,38.79,3.8,18.04,577.77,35.03,Low,Composting
SWM_104681,Industrial Zone,District_B,44,2025-01-12,21:39,Market,CP_3855,29.567972,79.123968,Paper,Cardboard,49.31,4.1,40.09,23.17,77.55,49.54,11.06,57.56,13.8,9.49,7.37,31.2,50.87,3.42,90,8,37.13,No,Auto Tipper,8028,44.62,19,6.31,Low,Recovery Center,1.31,79.12,39.19,39.55,27.18,84.0,81.73,323.13,72.58,High,Energy Recovery
SWM_104682,Urban Zone,District_G,10,2025-06-03,20:14,Institutional,CP_5496,15.127039,72.181896,Paper,Magazine,279.15,9.36,80.89,41.7,71.78,14.72,15.23,19.08,3.63,4.01,3.37,23.82,59.66,78.48,72,7,79.06,Yes,Dump Truck,11679,47.66,170,21.29,Low,Recycling Plant,36.36,26.28,42.16,30.2,54.91,1.21,47.37,454.29,37.13,Low,Recycling
SWM_104683,North Zone,District_F,1,2025-05-24,17:20,Commercial,CP_6357,33.271647,73.266456,Glass,Bottle,636.31,8.95,38.53,0.17,7.67,27.55,37.13,26.65,11.43,1.57,7.99,25.11,29.31,56.46,349,1,60.39,No,Auto Tipper,7652,35.87,22,19.91,Low,Transfer Station,42.2,63.76,72.61,40.97,82.31,36.45,89.63,146.98,72.17,High,Energy Recovery
SWM_104684,Urban Zone,District_G,29,2024-10-16,07:55,Residential,CP_4791,34.655435,74.327028,Mixed,Municipal Mixed,788.7,9.72,39.42,49.0,7.24,22.4,39.61,59.58,2.47,0.15,1.42,33.2,88.33,2.69,267,1,47.54,Yes,Auto Tipper,3149,59.67,106,22.65,Low,Waste Processing Unit,49.87,6.87,36.57,44.98,50.18,89.77,90.73,276.17,8.01,Medium,Energy Recovery
SWM_104685,Suburban Zone,District_E,25,2024-09-03,14:54,Commercial,CP_3224,33.162242,84.469933,Mixed,Municipal Mixed,154.75,7.43,53.91,35.86,4.82,1.26,27.62,5.82,13.7,1.47,5.5,38.91,84.32,106.41,52,8,64.41,No,Electric Vehicle,8133,15.08,47,9.72,Low,Recovery Center,44.8,62.93,86.17,50.34,70.11,69.01,11.83,496.5,54.47,Low,Landfill
SWM_104686,West Zone,District_D,48,2024-10-17,17:28,Hospital,CP_6229,9.649857,84.511614,Metal,Steel,727.58,9.16,15.21,79.98,3.64,28.76,4.6,36.14,2.29,8.94,6.52,29.87,88.04,20.74,36,2,90.25,No,Auto Tipper,5173,7.68,149,31.34,Moderate,Recycling Plant,14.28,15.37,86.16,44.78,25.46,65.86,86.16,272.75,37.88,Medium,Composting
SWM_104687,East Zone,District_F,31,2025-04-02,13:50,Industrial,CP_2958,16.020214,87.791906,Organic,Food Waste,571.4,10.98,6.79,13.71,47.17,14.68,18.0,55.63,1.45,6.48,8.04,21.25,68.5,99.8,264,2,36.54,No,Dump Truck,1410,8.96,54,4.47,Moderate,Composting Facility,72.88,41.4,49.94,9.89,11.59,67.4,41.24,510.61,95.51,Low,Composting
SWM_104688,Industrial Zone,District_G,29,2024-10-07,11:03,Commercial,CP_2855,30.783321,92.959437,Glass,Bottle,680.97,6.61,29.43,56.29,18.93,9.59,20.25,37.37,6.76,8.06,5.84,44.4,32.75,37.47,54,2,25.65,No,Electric Vehicle,7317,30.45,5,3.9,Low,Waste Processing Unit,65.12,24.97,75.52,3.98,33.68,93.1,6.89,530.24,43.02,Low,Composting
SWM_104689,East Zone,District_G,5,2025-04-23,11:06,Industrial,CP_5539,9.100385,94.109427,Organic,Food Waste,354.66,5.33,63.55,46.85,62.15,28.37,12.72,38.33,1.31,4.92,3.41,28.86,70.58,19.44,347,9,22.75,No,Electric Vehicle,10863,52.63,26,34.39,Low,Composting Facility,91.91,70.94,88.4,32.31,14.98,69.49,35.25,192.96,73.11,Low,Composting
SWM_104690,Central Zone,District_B,4,2025-07-29,00:26,Residential,CP_4971,12.199703,85.190526,Plastic,HDPE,701.39,8.32,48.37,48.66,25.47,37.96,37.4,28.46,13.25,0.22,1.9,19.4,60.11,39.59,189,6,87.39,Yes,Auto Tipper,4095,41.24,33,25.53,High,Waste Processing Unit,12.54,27.8,72.55,20.18,69.94,90.07,86.99,56.98,106.29,Medium,Recycling
SWM_104691,East Zone,District_C,6,2024-12-03,14:06,Institutional,CP_6931,16.450993,80.618324,Mixed,Mixed Dry,433.89,5.04,58.46,83.49,55.68,11.94,36.76,41.67,2.05,7.3,0.34,34.87,89.35,68.99,73,6,44.55,No,Auto Tipper,2472,59.31,55,32.72,Moderate,Waste Processing Unit,24.79,7.22,96.61,3.53,67.65,98.32,24.47,558.54,53.43,Low,Composting
SWM_104692,Industrial Zone,District_D,53,2025-05-07,11:35,Institutional,CP_3382,14.834332,70.377294,Metal,Aluminum,488.88,8.41,59.86,60.51,49.69,25.65,8.56,36.34,13.31,0.17,9.82,44.26,40.0,50.9,229,4,65.21,No,Auto Tipper,3188,50.89,71,4.32,High,Recycling Plant,22.68,66.01,6.16,89.27,88.63,9.86,41.55,325.73,79.63,Medium,Landfill
SWM_104693,East Zone,District_H,7,2024-08-04,18:00,Commercial,CP_2109,23.721239,68.038298,Mixed,Mixed Dry,120.96,10.02,72.01,1.71,1.19,42.56,14.45,24.41,14.16,8.97,3.91,39.56,54.01,51.56,197,9,21.55,Yes,Dump Truck,1817,47.82,142,32.69,Moderate,Composting Facility,76.43,96.51,4.78,96.69,85.85,11.76,4.22,51.52,18.42,Medium,Composting
SWM_104694,East Zone,District_B,56,2025-01-14,04:21,Hospital,CP_2921,31.766489,78.739395,Mixed,Mixed Wet,504.77,4.85,53.59,27.82,71.87,30.92,18.61,16.63,4.45,6.96,4.1,33.25,94.06,37.92,78,9,52.76,Yes,Auto Tipper,9602,19.98,48,5.41,High,Recycling Plant,94.03,75.03,61.34,2.4,83.33,7.18,12.87,88.85,21.83,Medium,Composting
SWM_104695,Central Zone,District_H,3,2024-09-18,06:38,Hospital,CP_6244,26.490262,70.356248,Paper,Office Paper,515.21,9.36,43.95,63.85,28.31,37.37,39.48,20.42,9.14,9.72,0.32,25.54,32.05,73.03,157,4,34.19,Yes,Mini Truck,3520,19.51,87,18.48,High,Transfer Station,5.39,29.68,22.58,42.98,99.8,99.79,18.32,441.06,107.54,Low,Landfill
SWM_104696,West Zone,District_C,59,2024-10-03,14:04,Hospital,CP_5524,23.08699,89.454746,Paper,Office Paper,343.54,7.27,44.21,30.22,11.76,14.58,35.23,54.09,12.92,2.92,8.94,22.31,84.36,32.97,140,10,72.27,Yes,Compactor Truck,1976,45.37,124,4.94,High,Recycling Plant,28.92,62.84,60.05,88.69,64.93,20.43,78.19,576.61,79.82,High,Landfill
SWM_104697,North Zone,District_E,47,2025-05-26,12:49,Hospital,CP_1862,21.510143,91.454788,Paper,Newspaper,376.19,1.99,11.95,39.74,56.83,34.76,21.27,26.26,9.92,9.6,2.89,33.14,83.38,31.16,237,8,40.74,Yes,Compactor Truck,4504,53.05,107,38.54,High,Composting Facility,68.47,64.45,52.65,78.13,96.55,38.32,29.21,585.08,63.22,Medium,Recycling
SWM_104698,North Zone,District_H,14,2025-02-10,14:04,Market,CP_7127,13.051422,93.551223,Organic,Food Waste,101.64,6.31,69.49,87.92,6.57,33.91,32.32,37.41,3.84,6.81,9.06,43.08,73.38,27.23,192,4,37.66,No,Compactor Truck,6921,22.49,113,9.19,Moderate,Recovery Center,23.52,22.15,10.11,52.9,27.79,99.45,41.93,396.07,114.24,Medium,Energy Recovery
SWM_104699,Industrial Zone,District_E,58,2024-08-10,21:46,Hospital,CP_1099,31.066213,91.593179,Organic,Crop Residue,751.0,10.19,80.89,91.18,39.51,8.0,33.26,50.53,8.71,7.8,9.13,32.39,59.65,108.61,244,2,63.54,No,Dump Truck,7017,49.29,86,33.57,Moderate,Composting Facility,31.89,99.75,83.98,73.39,38.61,16.66,34.09,90.13,104.62,Medium,Landfill
SWM_104700,North Zone,District_B,34,2024-10-16,18:16,Institutional,CP_2593,30.183357,74.960979,Metal,Iron,178.28,3.15,40.48,48.87,6.64,3.82,13.97,37.84,10.25,6.78,5.22,43.85,76.77,58.44,75,4,57.26,Yes,Mini Truck,7488,32.87,53,14.99,Moderate,Recycling Plant,89.87,51.79,64.63,21.79,26.67,93.14,5.32,230.98,62.01,Low,Composting
SWM_104701,South Zone,District_C,57,2025-05-10,14:13,Hospital,CP_3693,17.675093,78.656696,Glass,Container,798.65,7.06,49.09,42.3,62.17,36.13,25.77,10.49,1.78,4.91,7.99,19.89,87.32,101.97,106,4,36.48,No,Mini Truck,9900,25.28,33,4.35,Moderate,Waste Processing Unit,4.62,41.64,32.68,80.58,27.26,78.11,30.53,349.65,103.24,Low,Landfill
SWM_104702,Urban Zone,District_G,19,2025-01-26,17:03,Commercial,CP_4301,12.750117,78.131288,Glass,Container,585.47,2.67,10.93,97.9,27.7,43.93,8.82,31.8,13.02,0.62,7.54,21.58,37.11,42.64,301,9,43.66,No,Mini Truck,8420,23.03,149,28.42,High,Recycling Plant,24.38,61.32,59.5,24.23,7.97,25.09,64.99,182.54,29.48,Low,Energy Recovery
SWM_104703,Central Zone,District_H,24,2025-07-28,18:23,Industrial,CP_3565,35.169577,95.798651,Mixed,Mixed Wet,331.57,9.37,11.1,90.47,27.67,38.3,26.23,24.18,1.15,6.16,0.72,43.9,52.16,34.92,34,4,36.66,Yes,Dump Truck,11358,5.39,10,28.91,Low,Composting Facility,99.06,45.91,70.46,48.45,40.47,36.27,89.49,465.8,103.76,High,Composting
SWM_104704,North Zone,District_A,51,2024-11-06,19:34,Residential,CP_2906,10.799067,78.50288,Plastic,HDPE,182.73,2.22,79.95,88.91,45.75,12.97,38.99,6.59,11.65,3.29,4.03,39.62,22.72,56.24,166,10,52.8,Yes,Dump Truck,2739,16.48,166,38.61,Moderate,Recovery Center,49.74,43.46,68.94,74.35,26.25,30.31,3.79,595.44,5.02,High,Composting
SWM_104705,South Zone,District_C,56,2025-06-25,05:53,Residential,CP_7074,21.918183,80.901132,Plastic,PET,647.64,1.02,31.48,72.22,78.35,49.81,7.2,4.3,7.38,0.35,4.7,43.51,83.16,5.51,82,1,21.77,Yes,Auto Tipper,9883,25.74,149,6.21,Moderate,Recycling Plant,37.01,69.82,33.57,36.5,7.97,90.4,82.63,251.01,69.06,Medium,Recycling
SWM_104706,Industrial Zone,District_D,22,2025-07-21,12:04,Institutional,CP_2538,22.300854,74.261647,Glass,Broken Glass,199.79,6.09,41.0,40.59,66.99,1.17,38.45,47.5,13.42,6.48,2.84,32.08,53.46,21.25,59,1,98.25,Yes,Dump Truck,6738,18.83,38,3.59,High,Recovery Center,48.85,10.74,82.76,3.31,5.11,79.02,12.7,355.49,76.85,Medium,Landfill
SWM_104707,Suburban Zone,District_C,52,2024-11-05,12:40,Residential,CP_8921,36.857458,75.376549,Organic,Crop Residue,250.77,0.98,9.28,40.94,52.7,33.11,31.07,32.39,11.9,1.8,6.34,39.01,62.82,86.86,164,8,31.33,Yes,Electric Vehicle,5120,27.14,158,34.35,High,Transfer Station,31.79,89.9,98.8,13.94,14.76,37.49,56.3,467.24,12.75,High,Recycling
SWM_104708,Central Zone,District_E,43,2024-09-04,01:53,Market,CP_9944,30.666268,72.741748,Plastic,Plastic Bags,86.34,7.31,11.56,7.31,49.41,34.94,36.77,57.45,7.15,6.44,7.78,42.92,21.66,26.17,234,4,61.95,Yes,Electric Vehicle,1487,14.67,17,21.64,Moderate,Waste Processing Unit,67.91,76.96,83.59,99.46,87.96,34.74,29.05,209.09,15.59,Low,Recycling
SWM_104709,South Zone,District_G,21,2025-04-09,22:07,Hospital,CP_8610,27.227877,68.306751,Paper,Newspaper,248.14,9.25,44.88,41.29,62.89,20.12,18.95,29.61,7.59,1.02,5.28,28.45,87.48,1.5,67,6,61.31,Yes,Auto Tipper,6702,58.5,18,2.58,Moderate,Composting Facility,69.09,2.99,86.25,19.64,82.52,91.66,13.61,95.04,101.21,Medium,Recycling
SWM_104710,South Zone,District_G,29,2025-05-07,18:56,Market,CP_6443,13.078444,69.546868,Paper,Cardboard,192.22,2.62,62.34,47.2,61.25,11.79,19.63,6.33,7.08,4.99,9.12,43.62,85.65,110.69,43,5,23.72,No,Dump Truck,7351,49.78,124,4.53,Moderate,Recovery Center,57.18,8.53,79.1,0.23,38.39,52.95,27.09,322.93,105.76,Low,Landfill
SWM_104711,South Zone,District_G,16,2025-05-29,14:05,Commercial,CP_5922,25.690449,84.039204,Mixed,Mixed Wet,785.12,4.8,79.97,64.68,62.01,15.6,24.43,50.91,9.38,6.76,5.11,21.43,76.2,83.38,131,6,59.68,Yes,Auto Tipper,11743,24.79,95,27.34,Low,Recycling Plant,70.01,38.27,30.67,96.99,97.6,37.41,96.08,367.42,6.62,High,Energy Recovery
SWM_104712,Central Zone,District_B,25,2025-07-04,01:27,Commercial,CP_7888,11.21373,74.385759,Glass,Broken Glass,654.85,8.85,75.2,52.01,44.94,2.27,8.55,27.63,11.98,6.46,6.21,42.13,65.13,32.87,118,1,58.97,No,Electric Vehicle,11910,43.15,110,33.6,Low,Transfer Station,53.1,81.0,98.96,6.2,73.06,92.71,50.02,253.32,68.44,Low,Recycling
SWM_104713,West Zone,District_C,57,2024-10-11,07:30,Hospital,CP_2054,34.325758,92.706859,Metal,Copper,488.14,11.2,66.58,37.61,19.04,31.55,30.47,39.93,9.22,0.9,5.98,18.29,23.02,30.15,169,7,29.88,No,Electric Vehicle,4385,14.48,166,38.86,High,Composting Facility,93.39,7.19,8.43,58.16,94.53,76.18,68.85,265.84,86.05,Medium,Recycling
SWM_104714,North Zone,District_C,50,2024-11-05,02:42,Market,CP_8271,25.479784,90.954286,Glass,Container,737.2,8.91,25.23,47.83,57.79,40.82,8.86,33.54,14.09,6.71,5.41,36.87,62.16,34.86,76,10,52.57,No,Electric Vehicle,9800,50.07,28,24.36,Low,Recovery Center,42.72,11.29,11.5,15.12,92.62,95.72,73.33,66.82,74.27,Low,Landfill
SWM_104715,North Zone,District_C,42,2025-07-10,21:00,Residential,CP_9925,26.104424,96.55544,Organic,Fruit Waste,206.72,8.73,89.46,93.91,28.36,7.07,3.07,3.59,1.32,9.8,9.87,21.12,26.14,79.75,189,1,85.51,Yes,Auto Tipper,10657,45.73,154,2.35,Low,Waste Processing Unit,43.47,72.0,81.28,69.43,32.97,27.08,82.9,344.27,34.25,Medium,Landfill
